region,animal,prod_system,number
1111,kalkoner,organic,0.2887562170915452
1111,hästar,organic,
1112,kor för mjölkproduktion,organic,413.5470587741555
1112,kor för uppfödning av kalvar,organic,823.7889882854828
1112,"kvigor, tjurar och stutar",organic,872.9589521213613
1112,"kalvar, under 1 år",organic,871.9860307592177
1112,baggar och tackor,organic,238.74636708684048
1112,lamm,organic,282.66156182833834
1112,galtar för avel,organic,0.6821787741969012
1112,suggor för avel,organic,40.54709162670583
1112,"slaktgrisar, 20 kg och däröver",organic,313.72804481415915
1112,"smågrisar, under 20 kg",organic,123.00713884308757
1112,höns,organic,3661.5900918922434
1112,värpkycklingar,organic,143.61054494651455
1112,slaktkycklingar,organic,173.4476350557021
1112,kalkoner,organic,0.0
1112,hästar,organic,
1121,kor för mjölkproduktion,organic,340.4106248267721
1121,kor för uppfödning av kalvar,organic,653.4565106774635
1121,"kvigor, tjurar och stutar",organic,716.9433261867462
1121,"kalvar, under 1 år",organic,731.4486480034254
1121,baggar och tackor,organic,374.9053967723774
1121,lamm,organic,404.15670665825303
1121,galtar för avel,organic,0.7275485159942553
1121,suggor för avel,organic,50.486292990606735
1121,"slaktgrisar, 20 kg och däröver",organic,225.8462389977733
1121,"smågrisar, under 20 kg",organic,113.95079801619073
1121,höns,organic,4612.62815666442
1121,värpkycklingar,organic,135.2580467788055
1121,slaktkycklingar,organic,1727.4316993307957
1121,kalkoner,organic,60.483604476908035
1121,hästar,organic,
1122,kor för mjölkproduktion,organic,511.4501137569864
1122,kor för uppfödning av kalvar,organic,751.0290285329972
1122,"kvigor, tjurar och stutar",organic,1086.4204247575146
1122,"kalvar, under 1 år",organic,1088.528216232593
1122,baggar och tackor,organic,390.709274014968
1122,lamm,organic,407.2609954138975
1122,galtar för avel,organic,0.6268940584637256
1122,suggor för avel,organic,33.171827167859504
1122,"slaktgrisar, 20 kg och däröver",organic,241.13426697826657
1122,"smågrisar, under 20 kg",organic,90.5139049644085
1122,höns,organic,4020.700805988447
1122,värpkycklingar,organic,1.197829651163267
1122,slaktkycklingar,organic,1218.7807260060106
1122,kalkoner,organic,45.91115057077144
1122,hästar,organic,
1123,kor för mjölkproduktion,organic,233.51949167894773
1123,kor för uppfödning av kalvar,organic,290.7011471514553
1123,"kvigor, tjurar och stutar",organic,327.37306724984643
1123,"kalvar, under 1 år",organic,352.42575967768585
1123,baggar och tackor,organic,160.30151932134777
1123,lamm,organic,158.50522951957265
1123,galtar för avel,organic,0.3657799526412326
1123,suggor för avel,organic,14.165909414987855
1123,"slaktgrisar, 20 kg och däröver",organic,133.65470193264457
1123,"smågrisar, under 20 kg",organic,37.24614143309326
1123,höns,organic,10728.743511782353
1123,värpkycklingar,organic,1350.5366798841774
1123,slaktkycklingar,organic,1446.5029307614238
1123,kalkoner,organic,0.0
1123,hästar,organic,
1124,kor för mjölkproduktion,organic,290.28548516535704
1124,kor för uppfödning av kalvar,organic,453.1992131341361
1124,"kvigor, tjurar och stutar",organic,480.8799750223814
1124,"kalvar, under 1 år",organic,546.1483748930251
1124,baggar och tackor,organic,266.0988487314469
1124,lamm,organic,315.8205381768155
1124,galtar för avel,organic,0.2878241911962812
1124,suggor för avel,organic,10.405462853337475
1124,"slaktgrisar, 20 kg och däröver",organic,66.5957165327308
1124,"smågrisar, under 20 kg",organic,19.535934082567042
1124,höns,organic,2851.9426637512693
1124,värpkycklingar,organic,425.28393154493597
1124,slaktkycklingar,organic,647.4763267766048
1124,kalkoner,organic,0.0
1124,hästar,organic,
1131,kor för mjölkproduktion,organic,300.3689970081659
1131,kor för uppfödning av kalvar,organic,608.340160403931
1131,"kvigor, tjurar och stutar",organic,611.5007225242063
1131,"kalvar, under 1 år",organic,626.2314815931599
1131,baggar och tackor,organic,291.0341997606985
1131,lamm,organic,339.13520791900373
1131,galtar för avel,organic,0.6450016828679066
1131,suggor för avel,organic,22.673892265585497
1131,"slaktgrisar, 20 kg och däröver",organic,111.63702491443983
1131,"smågrisar, under 20 kg",organic,51.884317695132694
1131,höns,organic,19790.370688289633
1131,värpkycklingar,organic,7.881208893547168
1131,slaktkycklingar,organic,280.02460296891775
1131,kalkoner,organic,0.0
1131,hästar,organic,
1211,kor för mjölkproduktion,organic,30.868081011047202
1211,kor för uppfödning av kalvar,organic,115.09024381672401
1211,"kvigor, tjurar och stutar",organic,69.35725816253306
1211,"kalvar, under 1 år",organic,102.6724028446277
1211,baggar och tackor,organic,297.44522213785035
1211,lamm,organic,398.57815033905814
1211,galtar för avel,organic,0.3102611836030334
1211,suggor för avel,organic,34.878175486299845
1211,"slaktgrisar, 20 kg och däröver",organic,84.82409498723702
1211,"smågrisar, under 20 kg",organic,72.5741640806784
1211,höns,organic,2609.2622431668306
1211,värpkycklingar,organic,48.76068174507711
1211,slaktkycklingar,organic,0.08480649283757873
1211,kalkoner,organic,0.0
1211,hästar,organic,
1212,kor för mjölkproduktion,organic,69.54040857753525
1212,kor för uppfödning av kalvar,organic,254.3877263724007
1212,"kvigor, tjurar och stutar",organic,188.4065032078406
1212,"kalvar, under 1 år",organic,235.79009652415195
1212,baggar och tackor,organic,126.72509909811103
1212,lamm,organic,146.67373996216742
1212,galtar för avel,organic,0.28775638988107305
1212,suggor för avel,organic,23.60413553130883
1212,"slaktgrisar, 20 kg och däröver",organic,85.47968792915182
1212,"smågrisar, under 20 kg",organic,51.7784586401104
1212,höns,organic,8955.038081590294
1212,värpkycklingar,organic,5283.313818009002
1212,slaktkycklingar,organic,202.90893532077123
1212,kalkoner,organic,0.0
1212,hästar,organic,
1213,kor för mjölkproduktion,organic,167.66719400555945
1213,kor för uppfödning av kalvar,organic,493.4150399556135
1213,"kvigor, tjurar och stutar",organic,437.0901145912928
1213,"kalvar, under 1 år",organic,425.79010811656144
1213,baggar och tackor,organic,219.1688705371738
1213,lamm,organic,239.6460807405049
1213,galtar för avel,organic,0.19240286032948853
1213,suggor för avel,organic,7.615080055019218
1213,"slaktgrisar, 20 kg och däröver",organic,55.52717873507545
1213,"smågrisar, under 20 kg",organic,25.31355579144976
1213,höns,organic,5959.042125576472
1213,värpkycklingar,organic,5393.586115657737
1213,slaktkycklingar,organic,370.9009784424278
1213,kalkoner,organic,0.0
1213,hästar,organic,
1214,kor för mjölkproduktion,organic,27.611202146337053
1214,kor för uppfödning av kalvar,organic,264.14962827566626
1214,"kvigor, tjurar och stutar",organic,206.21194472492618
1214,"kalvar, under 1 år",organic,192.8558060568283
1214,baggar och tackor,organic,87.39566812398756
1214,lamm,organic,92.43109153193208
1214,galtar för avel,organic,0.07906583391346549
1214,suggor för avel,organic,3.3937223890288633
1214,"slaktgrisar, 20 kg och däröver",organic,23.03895301736293
1214,"smågrisar, under 20 kg",organic,9.615214623789068
1214,höns,organic,1387.2423273688923
1214,värpkycklingar,organic,1519.6117328172597
1214,slaktkycklingar,organic,456.8423434032517
1214,kalkoner,organic,0.0
1214,hästar,organic,
1215,kor för mjölkproduktion,organic,586.9382897922412
1215,kor för uppfödning av kalvar,organic,1082.0410731287618
1215,"kvigor, tjurar och stutar",organic,1158.2874190910788
1215,"kalvar, under 1 år",organic,1153.7946107624064
1215,baggar och tackor,organic,574.4571383278086
1215,lamm,organic,635.3307042559263
1215,galtar för avel,organic,1.024322285130096
1215,suggor för avel,organic,50.90980215226244
1215,"slaktgrisar, 20 kg och däröver",organic,302.7005837062286
1215,"smågrisar, under 20 kg",organic,128.07241690213894
1215,höns,organic,9675.942814009073
1215,värpkycklingar,organic,2555.3458558861485
1215,slaktkycklingar,organic,161.12408522024558
1215,kalkoner,organic,0.0
1215,hästar,organic,
1216,kor för mjölkproduktion,organic,131.47676533764636
1216,kor för uppfödning av kalvar,organic,278.6810006103606
1216,"kvigor, tjurar och stutar",organic,304.16709849160367
1216,"kalvar, under 1 år",organic,319.9614557272133
1216,baggar och tackor,organic,150.67149346361003
1216,lamm,organic,153.3309865324829
1216,galtar för avel,organic,0.35342717516307853
1216,suggor för avel,organic,24.476562265448422
1216,"slaktgrisar, 20 kg och däröver",organic,116.8670586872027
1216,"smågrisar, under 20 kg",organic,69.25051792030231
1216,höns,organic,12242.66554290757
1216,värpkycklingar,organic,1135.5987751894854
1216,slaktkycklingar,organic,67.24292924102434
1216,kalkoner,organic,0.0
1216,hästar,organic,
1221,kor för mjölkproduktion,organic,361.91899576444564
1221,kor för uppfödning av kalvar,organic,744.2871646170727
1221,"kvigor, tjurar och stutar",organic,797.8997530642708
1221,"kalvar, under 1 år",organic,794.7351328443683
1221,baggar och tackor,organic,332.32695461062696
1221,lamm,organic,379.2883852160775
1221,galtar för avel,organic,0.6761862603445297
1221,suggor för avel,organic,35.29341390319923
1221,"slaktgrisar, 20 kg och däröver",organic,221.19085698240036
1221,"smågrisar, under 20 kg",organic,90.81466768601581
1221,höns,organic,5225.657403328872
1221,värpkycklingar,organic,315.47336808010436
1221,slaktkycklingar,organic,192.1938538674463
1221,kalkoner,organic,0.8428689664263764
1221,hästar,organic,
1222,kor för mjölkproduktion,organic,130.6624402095428
1222,kor för uppfödning av kalvar,organic,218.05386993216703
1222,"kvigor, tjurar och stutar",organic,263.4943796604852
1222,"kalvar, under 1 år",organic,252.82173394688286
1222,baggar och tackor,organic,181.49089693477973
1222,lamm,organic,180.73245061248863
1222,galtar för avel,organic,0.47603651947706127
1222,suggor för avel,organic,6.670767506469644
1222,"slaktgrisar, 20 kg och däröver",organic,36.82504106400747
1222,"smågrisar, under 20 kg",organic,15.675664360148005
1222,höns,organic,1391.8633095236123
1222,värpkycklingar,organic,15.152309207963373
1222,slaktkycklingar,organic,496.6902939530947
1222,kalkoner,organic,0.0
1222,hästar,organic,
1311,kor för mjölkproduktion,organic,941.0952730039936
1311,kor för uppfödning av kalvar,organic,585.7145481258653
1311,"kvigor, tjurar och stutar",organic,1167.0761205439474
1311,"kalvar, under 1 år",organic,1212.4097611237096
1311,baggar och tackor,organic,538.4376698716336
1311,lamm,organic,603.9414148409878
1311,galtar för avel,organic,1.6907591605044117
1311,suggor för avel,organic,87.10272642422626
1311,"slaktgrisar, 20 kg och däröver",organic,751.9770981812381
1311,"smågrisar, under 20 kg",organic,202.65800436191856
1311,höns,organic,31353.889787185915
1311,värpkycklingar,organic,1152.144306998799
1311,slaktkycklingar,organic,1929.4921576146526
1311,kalkoner,organic,0.0
1311,hästar,organic,
1321,kor för mjölkproduktion,organic,882.9072710213792
1321,kor för uppfödning av kalvar,organic,525.7283682107505
1321,"kvigor, tjurar och stutar",organic,1028.1417628203344
1321,"kalvar, under 1 år",organic,1200.852376737264
1321,baggar och tackor,organic,442.3830227148441
1321,lamm,organic,490.9303203001052
1321,galtar för avel,organic,1.3783035625889661
1321,suggor för avel,organic,52.75903128764502
1321,"slaktgrisar, 20 kg och däröver",organic,313.6193501152903
1321,"smågrisar, under 20 kg",organic,122.06543247372193
1321,höns,organic,19165.041409249912
1321,värpkycklingar,organic,4992.785075083404
1321,slaktkycklingar,organic,1452.761705455188
1321,kalkoner,organic,0.0
1321,hästar,organic,
1322,kor för mjölkproduktion,organic,428.3771383514848
1322,kor för uppfödning av kalvar,organic,447.6214307357241
1322,"kvigor, tjurar och stutar",organic,630.2804807755319
1322,"kalvar, under 1 år",organic,635.8492238600435
1322,baggar och tackor,organic,359.5721575836633
1322,lamm,organic,381.8578084094223
1322,galtar för avel,organic,0.7036213355765815
1322,suggor för avel,organic,30.452188464578235
1322,"slaktgrisar, 20 kg och däröver",organic,276.0543815424222
1322,"smågrisar, under 20 kg",organic,77.74946691179122
1322,höns,organic,22762.240939938267
1322,värpkycklingar,organic,5147.568304983677
1322,slaktkycklingar,organic,553.1598049644022
1322,kalkoner,organic,0.0
1322,hästar,organic,
1331,kor för mjölkproduktion,organic,654.9199043264068
1331,kor för uppfödning av kalvar,organic,611.0782536373857
1331,"kvigor, tjurar och stutar",organic,971.4072266974341
1331,"kalvar, under 1 år",organic,994.0491399125428
1331,baggar och tackor,organic,744.4754328345208
1331,lamm,organic,865.9375967864293
1331,galtar för avel,organic,1.0647325496623192
1331,suggor för avel,organic,65.62296569607935
1331,"slaktgrisar, 20 kg och däröver",organic,300.60422534328893
1331,"smågrisar, under 20 kg",organic,146.94257349593158
1331,höns,organic,25965.9147428933
1331,värpkycklingar,organic,15859.867247754859
1331,slaktkycklingar,organic,0.08769124140156029
1331,kalkoner,organic,0.0
1331,hästar,organic,
1411,kor för mjölkproduktion,organic,305.5888741141018
1411,kor för uppfödning av kalvar,organic,1089.9918193271703
1411,"kvigor, tjurar och stutar",organic,999.9051380627811
1411,"kalvar, under 1 år",organic,870.1209004765956
1411,baggar och tackor,organic,1007.8853179465464
1411,lamm,organic,1023.1460047125163
1411,galtar för avel,organic,0.7758142315213667
1411,suggor för avel,organic,0.8442816489813839
1411,"slaktgrisar, 20 kg och däröver",organic,1.0748998442062623
1411,"smågrisar, under 20 kg",organic,0.8458391243266339
1411,höns,organic,2626.9101843789263
1411,värpkycklingar,organic,301.2533607046995
1411,slaktkycklingar,organic,0.3433074984135543
1411,kalkoner,organic,0.0
1411,hästar,organic,
1412,kor för mjölkproduktion,organic,517.9211488965615
1412,kor för uppfödning av kalvar,organic,1084.5923163770258
1412,"kvigor, tjurar och stutar",organic,1142.5687191186298
1412,"kalvar, under 1 år",organic,1071.757362629186
1412,baggar och tackor,organic,919.3141674624012
1412,lamm,organic,817.4182411804893
1412,galtar för avel,organic,0.8115384587707161
1412,suggor för avel,organic,10.484571520079031
1412,"slaktgrisar, 20 kg och däröver",organic,99.99051219201517
1412,"smågrisar, under 20 kg",organic,56.66477448828278
1412,höns,organic,6166.4127992945405
1412,värpkycklingar,organic,0.0
1412,slaktkycklingar,organic,0.0
1412,kalkoner,organic,0.0
1412,hästar,organic,
1421,kor för mjölkproduktion,organic,327.5109553337413
1421,kor för uppfödning av kalvar,organic,765.3781382222452
1421,"kvigor, tjurar och stutar",organic,840.3161322546835
1421,"kalvar, under 1 år",organic,710.2033218609106
1421,baggar och tackor,organic,751.5388024644867
1421,lamm,organic,800.8224977786595
1421,galtar för avel,organic,0.9205952053932197
1421,suggor för avel,organic,19.38834190375596
1421,"slaktgrisar, 20 kg och däröver",organic,66.4219794507984
1421,"smågrisar, under 20 kg",organic,11.352519831421862
1421,höns,organic,1534.8636168404862
1421,värpkycklingar,organic,0.23787296747651526
1421,slaktkycklingar,organic,137.68130424919616
1421,kalkoner,organic,0.0
1421,hästar,organic,
1511,kor för mjölkproduktion,organic,2734.7226739542934
1511,kor för uppfödning av kalvar,organic,2962.571807403684
1511,"kvigor, tjurar och stutar",organic,4617.30363212722
1511,"kalvar, under 1 år",organic,4471.729590475836
1511,baggar och tackor,organic,1934.9116768531508
1511,lamm,organic,2161.500712486588
1511,galtar för avel,organic,0.41690645166784346
1511,suggor för avel,organic,14.33929389187811
1511,"slaktgrisar, 20 kg och däröver",organic,159.787070571008
1511,"smågrisar, under 20 kg",organic,40.25280224701184
